Incident_ID,Summary,ContactType,label,label_num
INC3379141,client reporting coverage not active for member. ,Phone,Coverage Issues,8
INC2484838,missing coverage,Email,Coverage Issues,8
INC4435200,y555582 - in ability to complete appt. check-in; mspq form appears and member has no medicare coverage.,Phone,Coverage Issues,8
INC4574996,missing coverage,Self-service,Coverage Issues,8
INC3976630,missing coverage in kphc,Phone,Coverage Issues,8
INC4397834,missing coverage,Email,Coverage Issues,8
INC3632003,reports coverage for patients (3) is showing in foundation legacy system and not in kphc. please see documents/confidential tab for mrn.,Email,Coverage Issues,8
INC4313800,(sln oth #other) add coverage in kphc.,Email,Coverage Issues,8
INC1579502,missing coverage,Phone,Coverage Issues,8
INC2697666,term coverage,Email,Coverage Issues,8
INC0449811,bp states coverage for entire family is not updated,Phone,Coverage Issues,8
INC3611550,missing coverage,Phone,Coverage Issues,8
INC5671441,missing coverage ,Self-service,Coverage Issues,8
INC0789389,subject: (phi) coverage correction in kphc-please assign this cov correction to : amr schreg bus cs (group name in remedy),Email,Coverage Issues,8
INC2749930,member has duplicate coverages; 1 needs to be removed- ,Phone,Coverage Issues,8
INC4845729,#reg coverages not showing in hc,Email,Coverage Issues,8
INC3168115,#issue-pt has coverage but is not reflected in hc,Email,Coverage Issues,8
INC2716459,missing coverage,Email,Coverage Issues,8
INC0961071,newborn coverage,Phone,Coverage Issues,8
INC1186967,missing coverage,Email,Coverage Issues,8
INC4577011,missing coverage,Self-service,Coverage Issues,8
INC2578116,missing coverage ,Self-service,Coverage Issues,8
INC0936270,kphc  benefits and coverage issues - update member coverage,Email,Coverage Issues,8
INC2595433,kphc - 1 member showing coverage in foundations but not kphc,Phone,Coverage Issues,8
INC2304464,coverage showing in foundation but not in kphc,Email,Coverage Issues,8
INC5740776,kphc issues: revenue capture ncal member - please add coverage from 2/01/19 in health connect,Self-service,Coverage Issues,8
INC4071504,term coverage,Email,Coverage Issues,8
INC4736545,reports coverage for patient is showing in foundation legacy system and not in kphc. please see documents/confidential tab for mrn.,Email,Coverage Issues,8
INC5288690,missing coverage,Email,Coverage Issues,8
INC4057735,request to add coverage to member's account,Email,Coverage Issues,8
INC1651492,kphc prelude - coverage in foundation but not in healthconnect. more info at confidential section,Phone,Coverage Issues,8
INC5365828,"coverage not showing in kphc, but showing in chats and kmate",Phone,Coverage Issues,8
INC3672900,kphc prelude - coverage in foundation but not in healthconnect. more info at confidential section,Phone,Coverage Issues,8
INC0532564,coverages. see screen shot attached,Email,Coverage Issues,8
INC0932463,missing coverage,Email,Coverage Issues,8
INC5110475,(unc oth #reg) request to update coverage in hc. accurate in fs (conf),Email,Coverage Issues,8
INC4364206,missing coverage,Phone,Coverage Issues,8
INC2879365,missing coverage,Email,Coverage Issues,8
INC0442183,bp emailed the service desk see notes / coverage issue,Email,Coverage Issues,8
INC4140206,"coverage in foundations, not showing in kphc",Email,Coverage Issues,8
INC3906286,mainframe coverage not matching hc [phi],Email,Coverage Issues,8
INC4211273,missing coverage,Email,Coverage Issues,8
INC3104457,link coverage ,Phone,Coverage Issues,8
INC5780187,missing coverage,Phone,Coverage Issues,8
INC1219162,follow up - olivia email the service desk and reported a kphc coverage to be udated.,Email,Coverage Issues,8
INC2213075,kphc - please cancel newborn coverage in registration,Email,Coverage Issues,8
INC0070774,dual coverage,Phone,Coverage Issues,8
INC1967559,"cam - ssc: coverage missing in kphc, remove erroneous p/f accounts",Phone,Coverage Issues,8
INC0942932,missing coverage,Self-service,Coverage Issues,8
INC3717799,not getting coverage alert (see note)  ,Phone,Coverage Issues,8
INC2834083,member has coverage in foundation but missing in healthconnect - see attachment for members info,Email,Coverage Issues,8
INC6216957,(sln afm#outpatient)member states that she is being told she has no coverage. please update health connect to show her active coverage. thank you.,Phone,Coverage Issues,8
INC1541930,location: / issue: ssf/member has a dual coverage but shows three coverages; duplicate exist and request to remove. see conf attachment,Email,Coverage Issues,8
INC3174287,julie email the servidce desk and reported coverage issue. ,Email,Coverage Issues,8
INC4226649,newborn coverage,Direct Input,Coverage Issues,8
INC5743521,missing coverage,Email,Coverage Issues,8
INC4336582,kphc member coverage not visible in kphc,Phone,Coverage Issues,8
INC1975183,nb coverage,Self-service,Coverage Issues,8
INC3734969,rc: coverage shows correct in foundations but no in kphc -see confid for the mrn and pt information ,Direct Input,Coverage Issues,8
INC5778108,missing coverage,Phone,Coverage Issues,8
INC4878188,kphc: coverage missing,Phone,Coverage Issues,8
INC2965762,reports coverage for patient is showing in foundation legacy system and not in kphc. please see documents/confidential tab for mrn.,Email,Coverage Issues,8
INC1673120,duplicate coverage in kphc,Phone,Coverage Issues,8
INC3806052,(fre afm #other) member has coverage in foundations but not in kphc see conf.,Email,Coverage Issues,8
INC5320030,( mtn afm #reg)  coverage in foundations but not linked to kphc. see mrn in conf,Phone,Coverage Issues,8
INC3392992,please term newborn coverage,Email,Coverage Issues,8
INC3364079,coverage update ,Phone,Coverage Issues,8
INC5740758,missing coverage,Email,Coverage Issues,8
INC3659749,coverage in foundations but not linked to kphc. see mrn in conf,Phone,Coverage Issues,8
INC4214723,missing coverage,Self-service,Coverage Issues,8
INC5274929,(wcr oth #other) coverage in foundation but not in healthconnect. more info at confidential section,Phone,Coverage Issues,8
INC0195994,kphc accounts and coverages correction,Email,Coverage Issues,8
INC3557389,#nextday - request to add coverage for member,Email,Coverage Issues,8
INC0588481,"(phi) hc not showing coverage, but eligible in mainframe",Email,Coverage Issues,8
INC2353157,mainframe coverage not showing and not matching hc,Email,Coverage Issues,8
INC0316792,please correct to and from date for member's coverage. i am unable to correct billing due to invalid start date in health connect,Email,Coverage Issues,8
INC4971239,missing coverage,Email,Coverage Issues,8
INC1456643,missing coverage,Self-service,Coverage Issues,8
INC1456865,coverage in foundations not in health connect  mrn in confidentail tap. ty,Email,Coverage Issues,8
INC0865287,bp is reporting that a mrn is showing duplicate coverage for four different patients ,Phone,Coverage Issues,8
INC2187775,coverage issue,Email,Coverage Issues,8
INC4130993,duplicate coverage was created when transferring coverage from foundations to kphc,Phone,Coverage Issues,8
INC4252334,(val hom #outpatient)  coverage showing in foundation but not in kphc. please see screenshot.,Email,Coverage Issues,8
INC2415740,add kp coverage to the member's account.,Email,Coverage Issues,8
INC4955433,(val edt #access) email - coverage issue,Email,Coverage Issues,8
INC2005657,kphc prelude - coverage in foundation but not in healthconnect. more info at confidential section,Phone,Coverage Issues,8
INC1585217,member shows coverage in foundations but not in kphc see conf.,Phone,Coverage Issues,8
INC2060197,coverage discrepancy; kpfs shows active coverage and not in kphc - no dual mrn...see pt's mrn in documents tab. ,Phone,Coverage Issues,8
INC4877574,missing coverage,Phone,Coverage Issues,8
INC2288633,kphc - coverages and benefits issues,Phone,Coverage Issues,8
INC0661766,kp coverage,Email,Coverage Issues,8
INC1816691,incident san leandro.  user reporting patient missing coverage in health connect.  active coverage in foundation.  mrn in confidential tab.,Phone,Coverage Issues,8
INC1191698,bp email the service desk and reported a coverage issue  mrn is in confidential ,Email,Coverage Issues,8
INC5391400,shd / kphc - patient coverage is duplicated in kphc,Phone,Coverage Issues,8
INC1053130,missing coverage,Phone,Coverage Issues,8
INC3211516,missing coverage,Self-service,Coverage Issues,8
INC3254104,add coverage,Email,Coverage Issues,8
INC1670064,missing coverage,Email,Coverage Issues,8
INC3003712,"kphc/copayment issue - possible discrepancy in kphc coverage, see notes.",Phone,Coverage Issues,8
INC3768743,reports coverage for patient is showing in foundation legacy system and not in kphc. please see documents/confidential tab for mrn.,Email,Coverage Issues,8
INC1567181,kphc prelude - coverage in foundation but not in healthconnect. more info at confidential section,Phone,Coverage Issues,8
INC0267703,bp called to get coverage fix for a member,Phone,Coverage Issues,8
INC3577645,coverage issue- add mother's kp medi-cal  to the newborn guarantor account,Email,Coverage Issues,8
INC2697617,missing coverage,Email,Coverage Issues,8
INC4601669,oak # coverage - request to add coverage for member in kphc,Email,Coverage Issues,8
INC1906146,coverage not attached to account,Email,Coverage Issues,8
INC6182920,missing coverage/kphc kaiser member account and/or coverage investigation and correction,Self-service,Coverage Issues,8
INC4230073,need to have kp coverage added - see documents for phi,Email,Coverage Issues,8
INC3310259,f/u 4/22/19 - kphc -patients coverage error msg ,Phone,Coverage Issues,8
INC4688172,(fre adm #other) reports coverage for patient is showing in foundation legacy system and not in kphc. please see documents/confidential tab for mrn.,Email,Coverage Issues,8
INC4662433,missing coverage ,Email,Coverage Issues,8
INC5078008,#reg coverages not showing correctly,Email,Coverage Issues,8
INC2125294,missing coverage,Phone,Coverage Issues,8
INC3747688,update coverage in kphc - active in mainframe pt info in conf.,Email,Coverage Issues,8
INC1996122,please add kp coverage in kphc - pt. last name buss (phi),Email,Coverage Issues,8
INC6456177,missing coverage,Email,Coverage Issues,8
INC5786369,missing coverage,Email,Coverage Issues,8
INC5381549,please remove mfa value from hsd coverage effective for stay rule.,Direct Input,Coverage Issues,8
INC0041311,pls add coverage to hc. thanks.,Email,Coverage Issues,8
INC3461096,kphc fails to show active coverage for kp member,Phone,Coverage Issues,8
INC2734139,patient showing up with two active coverages in kphc,Phone,Coverage Issues,8
INC2096446,request for coverage to be added to hc (phi),Email,Coverage Issues,8
INC4767538,missing coverage,Direct Input,Coverage Issues,8
INC5009445,(unc#other)  bp reports coverage for patient is showing in foundation legacy system and not in kphc. please see documents/confidential tab for mrn.,Phone,Coverage Issues,8
INC0247315,link to verify coverage for mfap patients not working,Phone,Coverage Issues,8
INC0150832,can you please update patient's coverage in health connect. ,Email,Coverage Issues,8
INC0249190,missing coverage,Phone,Coverage Issues,8
INC5967533,(fre afm #outpatient) please add coverage,Email,Coverage Issues,8
INC5519954,(mtz oth #other) coverage in foundation but not in healthconnect. more info at confidential section,Phone,Coverage Issues,8
INC5352131,kphc prelude (check in) account and coverages issue,Email,Coverage Issues,8
INC5260660,kphc ncal duplicate coverage,Phone,Coverage Issues,8
INC6438116,coverage in kphc not crossing over to scheduling and check in screens,Phone,Coverage Issues,8
INC0377198,unable to add coverage for a patient through registration. ,Phone,Coverage Issues,8
INC4852468,"kphc accounts coverage issue - kb0014170  - coverage in bes foundation, but not showing in kphc",Email,Coverage Issues,8
INC3338400,coverages  not showing in hc,Email,Coverage Issues,8
INC4784150,(ros- mot 7/16 #revcap) member coverage not visible in kphc. mrn in secure content,Phone,Coverage Issues,8
INC3524778,coverages no showing in hc,Email,Coverage Issues,8
INC3154112,missing coverage,Self-service,Coverage Issues,8
